# Position_mm,Temperature_K,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
9.722222222222223209e+00,3.000000000000000000e+02,-2.182155779269434189e-26,-1.493109779910981813e-20,2.852214669990387613e-02,2.263520957598026406e-01,-2.331951969966515208e-23,1.133171464894874149e-19,7.450974971295628579e-01,2.469421617202896013e-20,9.302885449618299942e-20,7.829742731744021272e-20,-3.116253772120987980e-20,2.826041073068353806e-05,-9.804508301779044127e-52,0.000000000000000000e+00
9.861111111111110716e+00,3.000000000000000000e+02,-2.111302831049721958e-26,-1.444485770498364346e-20,2.852214669990387613e-02,2.263520957598026406e-01,-2.256449272679826359e-23,1.132628811094576734e-19,7.450974971295628579e-01,2.431003000438099228e-20,9.385222919546107784e-20,7.809561698913203421e-20,-3.116034752842367920e-20,2.826041073068353806e-05,-1.027667054664229779e-51,0.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+02,-2.041686146183534996e-26,-1.396710422860218663e-20,2.852214669990387613e-02,2.263520957598026406e-01,-2.182263588334071428e-23,1.132104919705141599e-19,7.450974971295628579e-01,2.393182749830433170e-20,9.466277990236182581e-20,7.790068371404022140e-20,-3.115817062256222591e-20,2.826041073068353806e-05,-1.073129353923101365e-51,0.000000000000000000e+00
1.013888888888888751e+01,3.000000000000000000e+02,-1.973285972070763911e-26,-1.349770176600031783e-20,2.852214669990387613e-02,2.263520957598026406e-01,-2.109373875274636666e-23,1.131599461116135175e-19,7.450974971295628579e-01,2.355951535970949396e-20,9.546070656197773519e-20,7.771250695315770247e-20,-3.115600692924167582e-20,2.826041073068353806e-05,-1.116887843114700337e-51,0.000000000000000000e+00
1.027777777777777857e+01,3.000000000000000000e+02,-1.906082866116877585e-26,-1.303651684143053503e-20,2.852214669990387613e-02,2.263520957598026406e-01,-2.037759422084735266e-23,1.131112110994773075e-19,7.450974971295628579e-01,2.319300175057694657e-20,9.624620599879309133e-20,7.753096809650910828e-20,-3.115385637469619170e-20,2.826041073068353806e-05,-1.158991271850974162e-51,0.000000000000000000e+00
1.041666666666666607e+01,3.000000000000000000e+02,-1.840057690881057902e-26,-1.258341807407293541e-20,2.852214669990387613e-02,2.263520957598026406e-01,-1.967399842414069767e-23,1.130642550202991230e-19,7.450974971295628579e-01,2.283219626620998660e-20,9.701947196543523030e-20,7.735595043284631290e-20,-3.115171888577197276e-20,2.826041073068353806e-05,-1.199487061160525460e-51,0.000000000000000000e+00
1.055555555555555536e+01,3.000000000000000000e+02,-1.775191609302064322e-26,-1.213827614526588750e-20,2.852214669990387613e-02,2.263520957598026406e-01,-1.898275069892280795e-23,1.130190464715815111e-19,7.450974971295628579e-01,2.247700991284320501e-20,9.778069519066339276e-20,7.718733911981807781e-20,-3.114959438992065837e-20,2.826041073068353806e-05,-1.238421339451130023e-51,0.000000000000000000e+00
1.069444444444444464e+01,3.000000000000000000e+02,-1.711466079999363387e-26,-1.170096376624936026e-20,2.852214669990387613e-02,2.263520957598026406e-01,-1.830365353123177838e-23,1.129755545541008486e-19,7.450974971295628579e-01,2.212735508560116037e-20,9.853006342660712714e-20,7.702502115460702307e-20,-3.114748281519362247e-20,2.826041073068353806e-05,-1.275838977496980813e-51,0.000000000000000000e+00
1.083333333333333393e+01,3.000000000000000000e+02,-1.648862852647905708e-26,-1.127135564641255396e-20,2.852214669990387613e-02,2.263520957598026406e-01,-1.763651250757625292e-23,1.129337488639979569e-19,7.450974971295628579e-01,2.178314554680159539e-20,9.926776149526624312e-20,7.686888534502606512e-20,-3.114538409023581064e-20,2.826041073068353806e-05,-1.311783622477157521e-51,0.000000000000000000e+00
1.097222222222222143e+01,3.000000000000000000e+02,-1.587363963425337332e-26,-1.084932846203836076e-20,2.852214669990387613e-02,2.263520957598026406e-01,-1.698113626643643491e-23,1.128935994849926027e-19,7.450974971295628579e-01,2.144429640459796919e-20,9.999397133428358218e-20,7.671882228106748432e-20,-3.114329814427974559e-20,2.826041073068353806e-05,-1.346297731091088363e-51,0.000000000000000000e+00
1.111111111111111072e+01,3.000000000000000000e+02,-1.526951730530406864e-26,-1.043476082553652099e-20,2.852214669990387613e-02,2.263520957598026406e-01,-1.633733645052382019e-23,1.128550769807198371e-19,7.450974971295628579e-01,2.111072409195589773e-20,1.007088720420021607e-19,7.657472430689730352e-20,-3.114122490713943643e-20,2.826041073068353806e-05,-1.379422601776083701e-51,0.000000000000000000e+00
1.125000000000000000e+01,3.000000000000000000e+02,-1.467608749771484405e-26,-1.002753325515806788e-20,2.852214669990387613e-02,2.263520957598026406e-01,-1.570492765978765721e-23,1.128181523871862249e-19,7.450974971295628579e-01,2.078234634595830829e-20,1.014126399218177475e-19,7.643648549328808055e-20,-3.113916430920479347e-20,2.826041073068353806e-05,-1.411198406051373268e-51,0.000000000000000000e+00
1.138888888888888928e+01,3.000000000000000000e+02,-1.409317890224077637e-26,-9.627528145183374912e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.508372740515668173e-23,1.127827972053446860e-19,7.450974971295628579e-01,2.045908218743415620e-20,1.021054485258381793e-19,7.630400161048347012e-20,-3.113711628143556155e-20,2.826041073068353806e-05,-1.441664219012374948e-51,0.000000000000000000e+00
1.152777777777777679e+01,3.000000000000000000e+02,-1.352062289956269167e-26,-9.234629736576531056e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.447355606300414497e-23,1.127489833937848934e-19,7.450974971295628579e-01,2.014085190090565738e-20,1.027874686978597650e-19,7.617717010148730883e-20,-3.113508075535542186e-20,2.826041073068353806e-05,-1.470858048998295158e-51,0.000000000000000000e+00
1.166666666666666785e+01,3.000000000000000000e+02,-1.295825351820983121e-26,-8.848724088098573344e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.387423683032492683e-23,1.127166833615386487e-19,7.450974971295628579e-01,1.982757701484901699e-20,1.034588686156720825e-19,7.605589005577108438e-20,-3.113305766304693640e-20,2.826041073068353806e-05,-1.498816866455544110e-51,0.000000000000000000e+00
1.180555555555555536e+01,3.000000000000000000e+02,-1.240590739314100666e-26,-8.469699047872617804e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.328559568061403431e-23,1.126858699609976361e-19,7.450974971295628579e-01,1.951918028226380048e-20,1.041198138327011699e-19,7.594006218339292786e-20,-3.113104693714557759e-20,2.826041073068353806e-05,-1.525576632018802630e-51,0.000000000000000000e+00
1.194444444444444464e+01,3.000000000000000000e+02,-1.186342372497308082e-26,-8.097444225393543188e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.270746132043471244e-23,1.126565164809422059e-19,7.450974971295628579e-01,1.921558566154605990e-20,1.047704673190016324e-19,7.582958878952184582e-20,-3.112904851083368562e-20,2.826041073068353806e-05,-1.551172323831035853e-51,0.000000000000000000e+00
1.208333333333333393e+01,3.000000000000000000e+02,-1.133064423984744377e-26,-7.731850963975592051e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.213966514666605860e-23,1.126285966396793101e-19,7.450974971295628579e-01,1.891671829766052403e-20,1.054109895016079925e-19,7.572437374936076416e-20,-3.112706231783584630e-20,2.826041073068353806e-05,-1.575637964123121766e-51,0.000000000000000000e+00
1.222222222222222321e+01,3.000000000000000000e+02,-1.080741314992387478e-26,-7.372812313630730135e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.158204120441909343e-23,1.126020845782877124e-19,7.450974971295628579e-01,1.862250450360709761e-20,1.060415383042551653e-19,7.562432248346200450e-20,-3.112508829241263170e-20,2.826041073068353806e-05,-1.599006645073218385e-51,0.000000000000000000e+00
1.236111111111111072e+01,3.000000000000000000e+02,-1.029357711449247714e-26,-7.020223004371220403e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.103442614561126432e-23,1.125769548539691968e-19,7.450974971295628579e-01,1.833287174217715899e-20,1.066622691864779058e-19,7.552934193342965564e-20,-3.112312636935573727e-20,2.826041073068353806e-05,-1.621310553965429850e-51,0.000000000000000000e+00
1.250000000000000000e+01,3.000000000000000000e+02,-9.788985201693561179e-27,-6.673979419929707106e-21,2.852214669990387613e-02,2.263520957598026406e-01,-1.049665918818837593e-23,1.125531824335037275e-19,7.450974971295628579e-01,1.804774860799500965e-20,1.072733351820990262e-19,7.543934053800171442e-20,-3.112117648398244471e-20,2.826041073068353806e-05,-1.642580997666864039e-51,0.000000000000000000e+00
1.263888888888888928e+01,3.000000000000000000e+02,-9.293488850836377856e-27,-6.333979571890329390e-21,2.852214669990387613e-02,2.263520957598026406e-01,-9.968582075984673094e-24,1.125307426868071898e-19,7.450974971295628579e-01,1.776706480984013342e-20,1.078748869371158565e-19,7.535422820950737363e-20,-3.111923857213003680e-20,2.826041073068353806e-05,-1.662848426441541404e-51,0.000000000000000000e+00
1.277777777777777857e+01,3.000000000000000000e+02,-8.806941835306853716e-27,-6.000123074224195947e-21,2.852214669990387613e-02,2.263520957598026406e-01,-9.450039039210226273e-24,1.125096113805899041e-19,7.450974971295628579e-01,1.749075115324576337e-20,1.084670727469946139e-19,7.527391631069217457e-20,-3.111731257015117519e-20,2.826041073068353806e-05,-1.682142457119218841e-51,0.000000000000000000e+00
1.291666666666666607e+01,3.000000000000000000e+02,-8.329200226055835213e-27,-5.672311118223405284e-21,2.852214669990387613e-02,2.263520957598026406e-01,-8.940876755556724026e-24,1.124897646721145428e-19,7.450974971295628579e-01,1.721873952336951648e-20,1.090500385933815047e-19,7.519831763190666690e-20,-3.111539841490833925e-20,2.826041073068353806e-05,-1.700491895636644668e-51,0.000000000000000000e+00
1.305555555555555713e+01,3.000000000000000000e+02,-7.860122355657815143e-27,-5.350446447826736944e-21,2.852214669990387613e-02,2.263520957598026406e-01,-8.440944311910996044e-24,1.124711791030516434e-19,7.450974971295628579e-01,1.695096286813178366e-20,1.096239281802401271e-19,7.512734636865175063e-20,-3.111349604376855386e-20,2.826041073068353806e-05,-1.717924758968288955e-51,0.000000000000000000e+00
1.319444444444444464e+01,3.000000000000000000e+02,-7.399568782932088347e-27,-5.034433335331380351e-21,2.852214669990387613e-02,2.263520957598026406e-01,-7.950093166667706239e-24,1.124538315934315141e-19,7.450974971295628579e-01,1.668735518161771942e-20,1.101888829694238307e-19,7.506091809947569299e-20,-3.111160539459886345e-20,2.826041073068353806e-05,-1.734468296463151013e-51,0.000000000000000000e+00
1.333333333333333215e+01,3.000000000000000000e+02,-6.947402258116909210e-27,-4.724177557484423918e-21,2.852214669990387613e-02,2.263520957598026406e-01,-7.468177112631047843e-24,1.124376994356907274e-19,7.450974971295628579e-01,1.642785148773868445e-20,1.107450422156921323e-19,7.499894976421723489e-20,-3.110972640576067460e-20,2.826041073068353806e-05,-1.750149010603761886e-51,0.000000000000000000e+00
1.347222222222222143e+01,3.000000000000000000e+02,-6.503487688587860567e-27,-4.419586371947843684e-21,2.852214669990387613e-02,2.263520957598026406e-01,-6.995052240496201140e-24,1.124227602888119965e-19,7.450974971295628579e-01,1.617238782414909949e-20,1.112925430011796136e-19,7.494135964258937029e-20,-3.110785901610513378e-20,2.826041073068353806e-05,-1.764992677203109464e-51,0.000000000000000000e+00
1.361111111111111072e+01,3.000000000000000000e+02,-6.067692105107878384e-27,-4.120568494128576026e-21,2.852214669990387613e-02,2.263520957598026406e-01,-6.530576902897256044e-24,1.124089921725572187e-19,7.450974971295628579e-01,1.592090122641470842e-20,1.118315202693260885e-19,7.488806733309855038e-20,-3.110600316496821629e-20,2.826041073068353806e-05,-1.779024365054720386e-51,0.000000000000000000e+00
1.375000000000000000e+01,3.000000000000000000e+02,-5.639884628560862081e-27,-3.827034074340491308e-21,2.852214669990387613e-02,2.263520957598026406e-01,-6.074611678970812300e-24,1.123963734618090213e-19,7.450974971295628579e-01,1.567332971242829920e-20,1.123621068582765132e-19,7.483899373229550880e-20,-3.110415879216569468e-20,2.826041073068353806e-05,-1.792268455050766998e-51,0.000000000000000000e+00
1.388888888888888751e+01,3.000000000000000000e+02,-5.219936436771658994e-27,-3.538894675026312094e-21,2.852214669990387613e-02,2.263520957598026406e-01,-5.627019339017577702e-24,1.123848828812458780e-19,7.450974971295628579e-01,1.542961226706906396e-20,1.128844335337584402e-19,7.479406101436807183e-20,-3.110232583798760179e-20,2.826041073068353806e-05,-1.804748658782718097e-51,0.000000000000000000e+00
1.402777777777777857e+01,3.000000000000000000e+02,-4.807720727576764277e-27,-3.256063245409347759e-21,2.852214669990387613e-02,2.263520957598026406e-01,-5.187664805228866739e-24,1.123744995033650458e-19,7.450974971295628579e-01,1.518968882710169532e-20,1.133986290214459951e-19,7.475319261123716595e-20,-3.110050424318003065e-20,2.826041073068353806e-05,-1.816488036639329625e-51,0.000000000000000000e+00
1.416666666666666607e+01,3.000000000000000000e+02,-4.403112640476781548e-27,-2.978454067751126567e-21,2.852214669990387613e-02,2.263520957598026406e-01,-4.756415068870602054e-24,1.123652027901460387e-19,7.450974971295628579e-01,1.495350026631157756e-20,1.139048200388176949e-19,7.471631319500153306e-20,-3.109869394874938779e-20,2.826041073068353806e-05,-1.827509015426358463e-51,0.000000000000000000e+00
1.430555555555555536e+01,3.000000000000000000e+02,-4.005988766321511587e-27,-2.705982421179716009e-21,2.852214669990387613e-02,2.263520957598026406e-01,-4.333138674308676716e-24,1.123569732171908614e-19,7.450974971295628579e-01,1.472098838087229314e-20,1.144031313265164614e-19,7.468334868407095065e-20,-3.109689489314172442e-20,2.826041073068353806e-05,-1.837833405656147070e-51,0.000000000000000000e+00
1.444444444444444464e+01,3.000000000000000000e+02,-3.616222599275461423e-27,-2.438561463695496723e-21,2.852214669990387266e-02,2.263520957598026406e-01,-3.917700936529871546e-24,1.123498006909176797e-19,7.450974971295628579e-01,1.449209587494185745e-20,1.148936856792192452e-19,7.465422652876188981e-20,-3.109510697087925008e-20,2.826041073068353806e-05,-1.847482420152996204e-51,0.000000000000000000e+00
1.458333333333333393e+01,3.000000000000000000e+02,-3.233640060717130649e-27,-2.176071740968698714e-21,2.852214669990386225e-02,2.263520957598026406e-01,-3.509917176081420184e-24,1.123437972977567827e-19,7.450974971295628579e-01,1.426676634648407073e-20,1.153766039760247091e-19,7.462887946138155173e-20,-3.109332942500233167e-20,2.826041073068353806e-05,-1.856476713041380318e-51,0.000000000000000000e+00
1.472222222222222143e+01,3.000000000000000000e+02,-2.857582168128281610e-27,-1.918061368336347134e-21,2.852214669990379980e-02,2.263520957598026684e-01,-3.109092884288743239e-24,1.123407073800563188e-19,7.450974971295628579e-01,1.404494427331167089e-20,1.158520052103658817e-19,7.460729380952570056e-20,-3.109155192220793648e-20,2.826041073068354145e-05,-1.864836656887360503e-51,0.000000000000000000e+00
1.486111111111111072e+01,3.000000000000000000e+02,-2.482602411522178126e-27,-1.660796314927973369e-21,2.852214669990348409e-02,2.263520957598027517e-01,-2.709499699362189430e-24,1.123641374099288941e-19,7.450974971295630800e-01,1.382657499934879254e-20,1.163200065194644870e-19,7.459014928697930099e-20,-3.108962344823807076e-20,2.826041073068355161e-05,-1.872585304813833226e-51,0.000000000000000000e+00
1.500000000000000000e+01,3.000000000000000000e+02,-2.056133538925132737e-27,-1.368238456157499089e-21,2.852214669990177712e-02,2.263520957598032790e-01,-2.255863704909229254e-24,1.127306244818589872e-19,7.450974971295643012e-01,1.361160472112242821e-20,1.167807232134230070e-19,7.458751295136573253e-20,-3.108532640302912812e-20,2.826041073068361937e-05,-1.879780926813335902e-51,0.000000000000000000e+00
1.513888888888888928e+01,3.000000000000000568e+02,-1.061968429206196743e-27,-6.865001226501275705e-22,2.852214669989266288e-02,2.263520957598059991e-01,-1.205407251551366308e-24,1.176823648143632334e-19,7.450974971295706295e-01,1.339998047462109059e-20,1.172342688052493279e-19,7.473941067190173514e-20,-3.104608537106488101e-20,2.826041073068396496e-05,-1.886844829113928087e-51,0.000000000000000000e+00
1.527777777777777679e+01,3.000000000000003979e+02,5.578007069994306850e-27,3.865624029533246733e-21,2.852214669984403164e-02,2.263520957598205985e-01,5.781518669340829375e-24,1.840768883137288246e-19,7.450974971296047134e-01,1.319165012408386300e-20,1.176807550606981456e-19,7.701370016031654548e-20,-3.049337344882829914e-20,2.826041073068582166e-05,-1.895107975225317656e-51,0.000000000000000000e+00
1.541666666666666785e+01,3.000000000000038085e+02,6.783148415412832523e-26,4.653887764343314198e-20,2.852214669958441640e-02,2.263520957598985361e-01,7.125136903708977291e-23,1.074032848275923163e-18,7.450974971297863458e-01,1.298656237001773278e-20,1.181202923464182649e-19,1.093819762143310070e-19,-2.239770581884252083e-20,2.826041073069572856e-05,-1.617546596643766317e-51,0.000000000000000000e+00
1.555555555555555536e+01,3.000000000000354134e+02,6.774998629755956071e-25,4.643239691435247890e-19,2.852214669819859785e-02,2.263520957603145645e-01,7.125587642795462945e-22,1.300366324207531079e-17,7.450974971307561256e-01,1.278466696756817552e-20,1.185529943828270581e-19,5.727791630385070480e-19,9.650297450408562869e-20,2.826041073074861729e-05,3.126403309924155469e-50,0.000000000000000000e+00
1.569444444444444464e+01,3.000000000003283844e+02,6.678973971213262851e-24,4.572854584331005334e-18,2.852214669080103612e-02,2.263520957625352326e-01,7.031360198652394296e-21,1.729254032435649519e-16,7.450974971359325405e-01,1.258591726673329037e-20,1.189790479877912718e-19,7.247919477514207339e-18,1.843112823713803218e-18,2.826041073103093337e-05,3.277515613188693942e-48,0.000000000000000000e+00
1.583333333333333393e+01,3.000000000030467504e+02,6.591641582020935313e-23,4.499447520200247217e-17,2.852214665131263746e-02,2.263520957743885564e-01,6.959209337450053125e-20,2.316824470940637773e-15,7.450974971635637711e-01,1.239029840168411147e-20,1.193997420768599801e-19,1.038206762176310332e-16,2.750053142045807197e-17,2.826041073253788630e-05,3.191464219618372342e-46,0.000000000000000000e+00
1.597222222222222143e+01,3.000000000282691985e+02,6.549588048753788570e-22,4.426986641521460242e-16,2.852214644052255416e-02,2.263520958376529502e-01,6.978390780416722046e-19,3.105856186404927274e-14,7.450974973110505717e-01,1.219813884566792561e-20,1.198326596034116445e-19,1.505154154209414107e-15,4.044042904601528121e-16,2.826041074058135522e-05,3.120973900379111635e-44,0.000000000000000000e+00
1.611111111111111072e+01,3.000000002622948045e+02,6.651275878593714834e-21,4.355686217346444944e-15,2.852214531532289155e-02,2.263520961752336913e-01,7.290215194498297211e-18,4.163861629898476467e-13,7.450974980982113527e-01,1.201355256162999328e-20,1.205360276576962093e-19,2.188029402564477750e-14,5.941067270760678670e-15,2.826041078350872410e-05,3.118678403089471522e-42,0.000000000000000000e+00
1.625000000000000000e+01,3.000000024336933393e+02,7.213793336126266515e-20,4.285534478320289069e-14,2.852213930903751624e-02,2.263520979754898299e-01,8.543981086000559419e-17,5.582366191213713382e-12,7.450975022984289708e-01,1.188246777725134087e-20,1.253224596635829929e-19,3.185205314186158944e-13,8.727387814604499933e-14,2.826041101254126613e-05,3.328339799761750547e-40,0.000000000000000000e+00
1.638888888888888928e+01,3.000000225809395147e+02,9.262043142122257185e-19,4.216511434868200274e-13,2.852210724821746535e-02,2.263521075607389521e-01,1.283834918512083397e-15,7.484160026494014993e-11,7.450975246976226929e-01,1.231276695702281667e-20,1.905109051085035014e-19,4.640632650782119972e-12,1.282041574345615275e-12,2.826041223365266037e-05,4.205383757023229353e-38,0.000000000000000000e+00
1.652777777777777501e+01,3.000002095165525020e+02,1.610851328273234451e-17,4.148595328517582365e-12,2.852193611921345628e-02,2.263521583828178585e-01,2.695612372193728778e-14,1.003380343107930527e-09,7.450976439852148303e-01,1.891596543021797437e-20,1.148137016684178692e-18,6.763159529009545893e-11,1.883299464826629039e-11,2.826041873332417874e-05,7.198118138181760904e-36,0.000000000000000000e+00
1.666666666666666785e+01,3.000019439977820070e+02,3.845655084506009339e-16,4.081753569694230436e-11,2.852102280278374924e-02,2.263524248318863896e-01,7.281108150137841898e-13,1.345162228154596349e-08,7.450982771570059393e-01,9.368763469530744606e-20,1.529128711304476905e-17,9.853091697701116251e-10,2.766517480682987232e-10,2.826045319462752026e-05,1.691236691032154720e-33,0.000000000000000000e+00
1.680555555555555713e+01,3.000180375172503773e+02,1.108979386898610941e-14,4.015950510114474114e-10,2.851615002178885944e-02,2.263537788518694138e-01,2.210910379715659062e-11,1.803152062066183778e-07,7.451016113559107978e-01,9.215049193303099292e-19,2.242474733199481453e-16,1.433353866467383716e-08,4.063718232428684871e-09,2.826063425237464039e-05,4.802367392460324460e-31,0.000000000000000000e+00
1.694444444444444642e+01,3.001673578440843357e+02,3.468948844466861169e-13,3.952072053485866708e-09,2.849017947233031117e-02,2.263600406645880636e-01,6.983649468662885792e-10,2.415751728133554263e-06,7.451188305294208503e-01,1.006522171954540919e-17,3.310576495369918657e-15,2.077011073552497796e-07,5.966449962734609263e-08,2.826156553841236433e-05,1.487486427207600584e-28,0.000000000000000000e+00
1.708333333333333215e+01,3.015514484672385720e+02,1.206380626634789026e-11,3.910366490792757790e-08,2.835235836475146279e-02,2.263798099998151625e-01,2.216983403445509274e-08,3.225540310859975883e-05,7.452033960173278793e-01,1.107822231523374117e-16,4.877612833289846699e-14,2.980563430702789170e-06,8.722474460623623161e-07,2.826611850873112506e-05,5.400097562608962251e-26,0.000000000000000000e+00
1.715277777777777857e+01,3.065060358111657592e+02,3.364402033855323119e-10,1.887571261010302332e-07,2.806463712339176547e-02,2.263502549414223297e-01,2.872208493574007971e-07,1.834687101627011053e-04,7.453495337094195872e-01,5.358260193616858015e-16,3.032978769225725851e-13,1.808512625876871970e-05,5.270056190313847154e-06,2.827401843578164275e-05,8.783793293199885948e-24,0.000000000000000000e+00
1.722222222222222143e+01,3.310613303982131015e+02,2.970425343666014898e-08,1.273047538735408613e-06,2.720752174284254282e-02,2.257719921200641022e-01,3.919435031733424472e-06,1.203458331148227461e-03,7.456187943457724954e-01,2.961898696915217121e-15,2.212183134000009163e-12,1.294004644191928553e-04,3.532139775522567067e-05,2.828940897002087668e-05,1.169883998117473956e-20,0.000000000000000000e+00
1.725694444444444287e+01,3.758973610264263812e+02,1.108149868597843985e-06,7.807134626087047248e-06,2.622943839460829818e-02,2.239474688246868295e-01,3.943437856685737535e-05,3.626365442733729769e-03,7.456502611221610399e-01,8.124180247786291589e-15,7.417161935124635134e-12,3.878141640759333385e-04,8.200829557315211316e-05,2.829408570811323148e-05,8.577002009294657004e-18,0.000000000000000000e+00
1.729166666666666785e+01,4.766651836879831876e+02,1.765335576931623742e-05,5.492810960894161970e-05,2.465053565643417904e-02,2.185422975688222358e-01,2.872672495267678048e-04,1.039966200097069624e-02,7.453618473896891361e-01,2.282703081254672259e-14,2.561860929825288754e-11,5.265433262762749629e-04,1.309797078893465948e-04,2.828560937450022567e-05,5.284154145204139581e-15,0.000000000000000000e+00
1.732638888888889284e+01,6.275929586166272429e+02,1.137911895998811463e-04,2.233629249992229767e-04,2.247037209582693207e-02,2.078827009797563907e-01,6.998819942537137188e-04,2.330809977557749338e-02,7.447578201399729370e-01,6.351736804429323751e-14,8.052071478127556086e-11,3.935825094731714552e-04,1.221249075983557217e-04,2.826340178376914795e-05,5.786515845215720919e-13,0.000000000000000000e+00
1.736111111111111072e+01,7.909226881910740303e+02,3.342292114310354547e-04,5.580482313461923192e-04,1.984885023500685894e-02,1.926560686440226822e-01,8.679246659189796334e-04,4.146674892963422149e-02,7.439140360786639095e-01,1.996627391383237152e-13,2.275977250272863552e-10,2.608635209253244280e-04,6.499922406268998415e-05,2.823102142470645194e-05,9.770315286107193062e-12,0.000000000000000000e+00
1.743055555555555713e+01,1.099258550409325835e+03,1.078766906248420808e-03,2.378903849528401105e-03,1.365521738243208154e-02,1.453112495740537247e-01,1.733950687730845090e-03,9.271378177469113968e-02,7.429622155772644954e-01,1.689862443465492509e-12,1.134942723338604278e-09,1.261157292634520837e-04,1.160389579143221599e-05,2.819322034368636044e-05,2.660245158267512329e-10,0.000000000000000000e+00
1.750000000000000000e+01,1.344715093176274195e+03,1.763523538915979464e-03,5.090739549309541805e-03,8.047007503457902222e-03,9.105593453456842234e-02,4.353172519935901395e-03,1.457089756043654649e-01,7.438779360409396579e-01,1.978587188659689716e-11,4.196541844672979848e-09,6.411100277454285330e-05,1.036869198477698933e-05,2.822570596475510430e-05,1.091459704672917175e-09,0.000000000000000000e+00
1.763888888888888928e+01,1.609067043590242747e+03,1.807934854574893462e-03,6.636420862559633607e-03,4.222262598111089366e-03,4.835934076238284501e-02,8.800674597010711350e-03,1.852711480015500345e-01,7.448311404295251403e-01,4.746016036639549453e-10,2.904875275479552403e-08,2.796069484692154724e-05,1.482731144866642130e-05,2.825883574847998312e-05,1.528891479893010658e-09,0.000000000000000000e+00
1.777777777777777857e+01,1.755939274256890258e+03,1.461322815674624773e-03,6.096204731512092252e-03,3.525769363292310075e-03,3.719950958937544988e-02,1.081410169763893751e-02,1.957857675855081414e-01,7.450571128434190227e-01,2.713466994977212510e-09,1.099058924382250256e-07,1.932321648843312819e-05,1.250859265666943006e-05,2.826581093283223519e-05,1.134146344996167063e-09,0.000000000000000000e+00
1.791666666666666785e+01,1.851261293451591200e+03,1.185837198321349492e-03,5.322109169965680633e-03,3.307208827887430334e-03,3.277331903940797209e-02,1.156441025290319731e-02,2.006861793064549926e-01,7.451073630617641719e-01,7.080017788328091378e-09,2.788983010933788381e-07,1.564518314842709180e-05,9.374416815654591393e-06,2.826677023093998882e-05,7.947856631840917724e-10,0.000000000000000000e+00
1.805555555555555358e+01,1.919321086121456119e+03,9.923721370967803716e-04,4.668065549509004160e-03,3.154626636230105710e-03,3.005054689175121543e-02,1.181561796698560839e-02,2.041465161828678321e-01,7.451229626639976900e-01,1.299467764461340535e-08,5.518995274153815065e-07,1.335988279893873808e-05,7.099876579807612296e-06,2.826674200481897015e-05,5.759774577345492408e-10,0.000000000000000000e+00
1.819444444444444287e+01,1.970920562667411104e+03,8.524601073522413341e-04,4.147514073940419474e-03,3.019524273441829068e-03,2.802774767889922719e-02,1.185127135748520813e-02,2.069247315285949185e-01,7.451302325846342889e-01,1.977141916680477560e-08,9.316279345958405703e-07,1.173404240709374283e-05,5.565932302119129265e-06,2.826658728024111401e-05,4.343129893081554976e-10,0.000000000000000000e+00
1.833333333333333215e+01,2.011698471822135389e+03,7.469499854454809745e-04,3.730124054387962476e-03,2.896885630835052683e-03,2.641677218472400848e-02,1.178154743737662262e-02,2.092484926309486071e-01,7.451345052192785978e-01,2.687281514522782461e-08,1.413045622464711039e-06,1.050615353271767650e-05,4.510008676239918421e-06,2.826643774027247293e-05,3.386211863939903803e-10,0.000000000000000000e+00
1.847222222222222143e+01,2.044922862662825764e+03,6.645551258460733043e-04,3.389460604200640430e-03,2.785610820229323693e-03,2.508851803399275715e-02,1.165691062448955852e-02,2.112340953688255640e-01,7.451372621365279780e-01,3.393705589803685328e-08,1.987324616908749832e-06,9.543312810846220912e-06,3.756130477777828067e-06,2.826630967012792615e-05,2.712609023888681196e-10,0.000000000000000000e+00
1.861111111111111072e+01,2.072633256205232556e+03,5.984175841468013105e-04,3.106570576678924570e-03,2.684612663806955866e-03,2.396780902170329852e-02,1.150355300569266478e-02,2.129570145595194031e-01,7.451391056133117585e-01,4.074367071462165148e-08,2.644248280827079218e-06,8.766962728929962963e-06,3.198596476663699114e-06,2.826620181887429907e-05,2.221685138880090011e-10,0.000000000000000000e+00
1.875000000000000000e+01,2.096175803407251351e+03,5.441557601131437024e-04,2.868076414009489237e-03,2.592731367404326609e-03,2.300550338169581738e-02,1.133608300117317814e-02,2.144705119017040751e-01,7.451403506677196642e-01,4.717096263079599110e-08,3.373528897150105755e-06,8.127070589675945434e-06,2.773439590004057956e-06,2.826611079845076031e-05,1.853467056387116874e-10,0.000000000000000000e+00
