# Position_mm,Temperature_K,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
6.406250000000000888e+00,3.000000000000000000e+02,-5.872718332544619143e-25,-7.843524627995779806e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.201414060361764374e-21,1.406976457607289818e-18,7.569722577097480753e-01,-8.285051337495307340e-21,3.406127697627257043e-18,1.420265649651686747e-17,-8.068875264169043891e-18,2.871080227355863657e-05,-2.051031612937844701e-46,-7.819017120541133334e-51
6.458333333333333925e+00,3.000000000000000000e+02,-5.850728854828716744e-25,-7.814119103166607353e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.196921130763003232e-21,1.403294100779479651e-18,7.569722577097480753e-01,-7.959144714066631571e-21,3.405418563501270456e-18,1.418913567813313231e-17,-8.068895139005022572e-18,2.871080227355863657e-05,-2.021236016077956847e-46,-7.845256785211198138e-51
6.510416666666666963e+00,3.000000000000000000e+02,-5.828723196968336629e-25,-7.784693505415003919e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.192424657422106852e-21,1.399625640050392808e-18,7.569722577097480753e-01,-7.646068328271873031e-21,3.404737360164329108e-18,1.417566592154615791e-17,-8.068914931078300331e-18,2.871080227355863657e-05,-1.991833734538263992e-46,-7.871600181193324605e-51
6.562500000000000888e+00,3.000000000000000000e+02,-5.806705723658984295e-25,-7.755253602516506214e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.187925542622890955e-21,1.395971081630049608e-18,7.569722577097480753e-01,-7.345316548235697105e-21,3.404082986818769900e-18,1.416224724826019393e-17,-8.068934640660383987e-18,2.871080227355863657e-05,-1.962818861416148507e-46,-7.898047721251894853e-51
6.614583333333333037e+00,3.000000000000000000e+02,-5.784680611531028105e-25,-7.725804913547927594e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.183424649798575156e-21,1.392330429138079766e-18,7.569722577097480753e-01,-7.056403697483489078e-21,3.403454386116368419e-18,1.414887967031900167e-17,-8.068954268024364243e-18,2.871080227355863657e-05,-1.934185601511506758e-46,-7.924599814866574710e-51
6.666666666666666963e+00,3.000000000000000000e+02,-5.762651856652769523e-25,-7.696352718809333133e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.178922805081997071e-21,1.388703683716152984e-18,7.569722577097480753e-01,-6.778863265195646608e-21,3.402850542440156744e-18,1.413556319071689993e-17,-8.068973813444835567e-18,2.871080227355863657e-05,-1.905928270123640723e-46,-7.951256867415077676e-51
6.718750000000000888e+00,3.000000000000000000e+02,-5.740623281735481455e-25,-7.666902069350890905e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.174420798794213233e-21,1.385090844135901705e-18,7.569722577097480753e-01,-6.512247147288102254e-21,3.402270480254551684e-18,1.412229780379272701e-17,-8.068993277197812995e-18,2.871080227355863657e-05,-1.878041291708569720e-46,-7.978019279211558272e-51
6.770833333333333925e+00,3.000000000000000000e+02,-5.718598543052301877e-25,-7.637457796120515373e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.169919386873888180e-21,1.381491906902527097e-18,7.569722577097480753e-01,-6.256124916686705993e-21,3.401713262521217303e-18,1.410908349560876520e-17,-8.069012659560621196e-18,2.871080227355863657e-05,-1.850519198413999976e-46,-8.004887444292318837e-51
6.822916666666666963e+00,3.000000000000000000e+02,-5.696581137079343455e-25,-7.608024518746354446e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.165419292249516532e-21,1.377906866354257925e-18,7.569722577097480753e-01,-6.010083120891300789e-21,3.401177989178199649e-18,1.409592024431381392e-17,-8.069031960811826675e-18,2.871080227355863657e-05,-1.823356628506745724e-46,-8.031861748904352534e-51
6.875000000000000000e+00,3.000000000000000000e+02,-5.674574406874131600e-25,-7.578606653968880563e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.160921206157102129e-21,1.374335714757824867e-18,7.569722577097480753e-01,-5.773724604389927788e-21,3.400663795680041036e-18,1.408280802049206355e-17,-8.069051181231160742e-18,2.871080227355863657e-05,-1.796548324708148458e-46,-8.058942569736869819e-51
6.927083333333333925e+00,3.000000000000000000e+02,-5.652581548197733333e-25,-7.549208423736776023e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.156425789405325489e-21,1.370778442400111095e-18,7.569722577097480753e-01,-5.546667852468376850e-21,3.400169851596516561e-18,1.406974678749821332e-17,-8.069070321099427065e-18,2.871080227355863657e-05,-1.770089132451583649e-46,-8.086130272047063282e-51
6.979166666666666963e+00,3.000000000000000000e+02,-5.630605615397291014e-25,-7.519833862982651730e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.151933673590855251e-21,1.367235037676125090e-18,7.569722577097480753e-01,-5.328546351081565499e-21,3.399695359267547679e-18,1.405673650177848844e-17,-8.069089380698458528e-18,2.871080227355863657e-05,-1.743973998077850874e-46,-8.113425207975669891e-51
7.031250000000000000e+00,3.000000000000000000e+02,-5.608649527060201593e-25,-7.490486827098490349e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.147445462266743670e-21,1.363705487173440735e-18,7.569722577097480753e-01,-5.119007954014523598e-21,3.399239552510588903e-18,1.404377711317923263e-17,-8.069108360310984729e-18,2.871080227355863657e-05,-1.718197966987126923e-46,-8.140827715531448510e-51
7.083333333333333925e+00,3.000000000000000000e+02,-5.586716071462422726e-25,-7.461170999140966221e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.142961732068077000e-21,1.360189775753233316e-18,7.569722577097480753e-01,-4.917714242304347519e-21,3.398801695373908637e-18,1.403086856524339654e-17,-8.069127260220635059e-18,2.871080227355863657e-05,-1.692756181772839470e-46,-8.168338118911873707e-51
7.135416666666667851e+00,3.000000000000000000e+02,-5.564807911842820419e-25,-7.431889896817394170e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.138483033799248710e-21,1.356687886628047613e-18,7.569722577097480753e-01,-4.724340971882905447e-21,3.398381080921632448e-18,1.401801079549418253e-17,-8.069146080711806200e-18,2.871080227355863657e-05,-1.667643880374151470e-46,-8.195956731012216092e-51
7.187500000000000000e+00,3.000000000000000000e+02,-5.542927591533746362e-25,-7.402646879356353613e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.134009893482626835e-21,1.353199801436444634e-18,7.569722577097480753e-01,-4.538576067886478425e-21,3.397977030021528866e-18,1.400520373570784271e-17,-8.069164822069618985e-18,2.871080227355863657e-05,-1.642856394302935425e-46,-8.223683859075699482e-51
7.239583333333333925e+00,3.000000000000000000e+02,-5.521077538554024968e-25,-7.373445153420093188e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.129542813329460396e-21,1.349725500314672785e-18,7.569722577097480753e-01,-4.360120433342314810e-21,3.397588890345903175e-18,1.399244731217555600e-17,-8.069183484579869091e-18,2.871080227355863657e-05,-1.618389146282213175e-46,-8.251519814385797826e-51
7.291666666666666963e+00,3.000000000000000000e+02,-5.499260070263191013e-25,-7.344287779326131893e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.125082272692480469e-21,1.346264961965468829e-18,7.569722577097480753e-01,-4.188686233458468266e-21,3.397216035288965946e-18,1.397974144595482835e-17,-8.069202068528959250e-18,2.871080227355863657e-05,-1.594237648334672752e-46,-8.279464926603630922e-51
7.343750000000000888e+00,3.000000000000000000e+02,-5.477477397794998821e-25,-7.315177676911623313e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.120628728981464706e-21,1.342818163724091668e-18,7.569722577097480753e-01,-4.023996981474062993e-21,3.396857862950840274e-18,1.396708605311095803e-17,-8.069220574203822207e-18,2.871080227355863657e-05,-1.570397499783963245e-46,-8.307519562715534246e-51
7.395833333333333925e+00,3.000000000000000000e+02,-5.455731630315981156e-25,-7.286117631164713153e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.116182618542762896e-21,1.339385081621702773e-18,7.569722577097480753e-01,-3.865787090505010280e-21,3.396513795161804014e-18,1.395448104494827056e-17,-8.069239001891877585e-18,2.871080227355863657e-05,-1.546864385257072669e-46,-8.335684149567807387e-51
7.447916666666666963e+00,3.000000000000000000e+02,-5.434024779114193268e-25,-7.257110297632596743e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.111744357504035421e-21,1.335965690446195332e-18,7.569722577097480753e-01,-3.713801443128087517e-21,3.396183276545158457e-18,1.394192632823267606e-17,-8.069257351880967170e-18,2.871080227355863657e-05,-1.523634072693037173e-46,-8.363959197694891749e-51
7.500000000000000888e+00,3.000000000000000000e+02,-5.412358761527340322e-25,-7.228158207615767505e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.107314342585600897e-21,1.332559963800580355e-18,7.569722577097480753e-01,-3.567794977999500447e-21,3.395865773617173481e-18,1.392942180540448914e-17,-8.069275624459296363e-18,2.871080227355863657e-05,-1.500702411362625110e-46,-8.392345322820564422e-51
7.552083333333333037e+00,3.000000000000000000e+02,-5.390735404714483264e-25,-7.199263773155821136e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.102892951879539534e-21,1.329167874159017180e-18,7.569722577097480753e-01,-3.427532292831851994e-21,3.395560773922650068e-18,1.391696737478387784e-17,-8.069293819915391040e-18,2.871080227355863657e-05,-1.478065329903078284e-46,-8.420843260403524221e-51
7.604166666666666963e+00,3.000000000000000000e+02,-5.369156449277604675e-25,-7.170429291825782644e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.098480545597983124e-21,1.325789392920589673e-18,7.569722577097480753e-01,-3.292787263080274661e-21,3.395267785204713536e-18,1.390456293076659978e-17,-8.069311938538054411e-18,2.871080227355863657e-05,-1.455718834371631336e-46,-8.449453868361489663e-51
7.656250000000000888e+00,3.000000000000000000e+02,-5.347623552741645102e-25,-7.141656951330629130e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.094077466791766773e-21,1.322424490460915562e-18,7.569722577097480753e-01,-3.163342675714664076e-21,3.394986334607440026e-18,1.389220836401305758e-17,-8.069329980616299228e-18,2.871080227355863657e-05,-1.433659006321496407e-46,-8.478178114029786815e-51
7.708333333333333925e+00,3.000000000000000000e+02,-5.326138292893627007e-25,-7.112948833925219004e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.089684042040453488e-21,1.319073136181672308e-18,7.569722577097480753e-01,-3.038989877479263147e-21,3.394715967910020469e-18,1.387990356162924383e-17,-8.069347946439301559e-18,2.871080227355863657e-05,-1.411882000902861219e-46,-8.507017043608467488e-51
7.760416666666666963e+00,3.000000000000000000e+02,-5.304702170992849020e-25,-7.084306920657731956e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.085300582115197135e-21,1.315735298558127127e-18,7.569722577097480753e-01,-2.919528437065170139e-21,3.394456248791254110e-18,1.386764840734001933e-17,-8.069365836296369980e-18,2.871080227355863657e-05,-1.390384044991874577e-46,-8.535971735492068545e-51
7.812500000000000000e+00,3.000000000000000000e+02,-5.283316614851217458e-25,-7.055733095444289599e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.080927382615191565e-21,1.312410945184747056e-18,7.569722577097480753e-01,-2.804765820643901491e-21,3.394206758123108155e-18,1.385544278165590786e-17,-8.069383650476896265e-18,2.871080227355863657e-05,-1.369161435349757876e-46,-8.565043242182954562e-51
7.864583333333334814e+00,3.000000000000000000e+02,-5.261982981792222751e-25,-7.027229148982352676e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.076564724578933699e-21,1.309100042818966097e-18,7.569722577097480753e-01,-2.694517080232067166e-21,3.393967093292178756e-18,1.384328656203335820e-17,-8.069401389270303002e-18,2.871080227355863657e-05,-1.348210536813998206e-46,-8.594232527935719101e-51
7.916666666666666963e+00,3.000000000000000000e+02,-5.240702561493321507e-25,-6.998796782509304308e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.072212875071236440e-21,1.305802557423183587e-18,7.569722577097480753e-01,-2.588604554378574608e-21,3.393736867548084201e-18,1.383117962302775852e-17,-8.069419052965994292e-18,2.871080227355863657e-05,-1.327527780523484491e-46,-8.623540410062098868e-51
7.968750000000000000e+00,3.000000000000000000e+02,-5.219476578714685026e-25,-6.970437611411673524e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.067872087747022096e-21,1.302518454205061775e-18,7.569722577097480753e-01,-2.486857580685655068e-21,3.393515709377517652e-18,1.381912183644080541e-17,-8.069436641853337257e-18,2.871080227355863657e-05,-1.307109662178846654e-46,-8.652967510788055920e-51
8.020833333333333925e+00,3.000000000000000000e+02,-5.198306195920713327e-25,-6.942153168691624273e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.063542603392692259e-21,1.299247697656194841e-18,7.569722577097480753e-01,-2.389112219694790506e-21,3.393303261903107402e-18,1.380711307146188259e-17,-8.069454156221628145e-18,2.871080227355863657e-05,-1.286952740339229947e-46,-8.682514224356601612e-51
8.072916666666667851e+00,3.000000000000000000e+02,-5.177192515796937533e-25,-6.913944908296117926e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.059224650446136412e-21,1.295990251589210389e-18,7.569722577097480753e-01,-2.295210989686905039e-21,3.393099182306053891e-18,1.379515319480344915e-17,-8.069471596360012212e-18,2.871080227355863657e-05,-1.267053634756675935e-46,-8.712180701840652009e-51
8.125000000000000000e+00,3.000000000000000000e+02,-5.156136583667717878e-25,-6.885814208313849130e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.054918445496044317e-21,1.292746079173363142e-18,7.569722577097480753e-01,-2.205002611964427103e-21,3.392903141271529676e-18,1.378324207083127552e-17,-8.069488962557508370e-18,2.871080227355863657e-05,-1.247409024748600586e-46,-8.741966854833052994e-51
8.177083333333333925e+00,3.000000000000000000e+02,-5.135139389817271991e-25,-6.857762374045987032e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.050624193761468584e-21,1.289515142968688998e-18,7.569722577097480753e-01,-2.118341766199811285e-21,3.392714822456051949e-18,1.377137956168905891e-17,-8.069506255102910587e-18,2.871080227355863657e-05,-1.228015647609122844e-46,-8.771872378963759133e-51
8.229166666666667851e+00,3.000000000000000000e+02,-5.114201871720300330e-25,-6.829790640954858762e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.046342089552379226e-21,1.286297404958768944e-18,7.569722577097480753e-01,-2.035088855451691306e-21,3.392533921975878508e-18,1.375956552741810823e-17,-8.069523474284815612e-18,2.871080227355863657e-05,-1.208870297059673835e-46,-8.801896798281652034e-51
8.281250000000000000e+00,3.000000000000000000e+02,-5.093324916182238129e-25,-6.801900177495906159e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.042072316711926382e-21,1.283092826582161976e-18,7.569722577097480753e-01,-1.955109780465671956e-21,3.392360147915638314e-18,1.374779982607234527e-17,-8.069540620391542861e-18,2.871080227355863657e-05,-1.189969821739201773e-46,-8.832039530703348753e-51
8.333333333333333925e+00,3.000000000000000000e+02,-5.072509361396612961e-25,-6.774092087837630410e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.037815049041282414e-21,1.279901368762558026e-18,7.569722577097480753e-01,-1.878275722892012646e-21,3.392193219856335368e-18,1.373608231382844938e-17,-8.069557693711134417e-18,2.871080227355863657e-05,-1.171311123733901753e-46,-8.862299972081232788e-51
8.385416666666667851e+00,3.000000000000000000e+02,-5.051755998919522596e-25,-6.746367414473422682e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.033570450707499692e-21,1.276722991937703125e-18,7.569722577097480753e-01,-1.804462937067029196e-21,3.392032868422064921e-18,1.372441284509141693e-17,-8.069574694531305726e-18,2.871080227355863657e-05,-1.152891157146671138e-46,-8.892677592141077690e-51
8.437500000000000000e+00,3.000000000000000000e+02,-5.031065575565964530e-25,-6.718727140730218838e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.029338676635294409e-21,1.273557656087144542e-18,7.569722577097480753e-01,-1.733552550019071098e-21,3.391878834844583820e-18,1.371279127259597921e-17,-8.069591623139420941e-18,2.871080227355863657e-05,-1.134706926706173661e-46,-8.923172030972664060e-51
8.489583333333333925e+00,3.000000000000000000e+02,-5.010438795232204876e-25,-6.691172193177568170e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.025119872883278493e-21,1.270405320758844627e-18,7.569722577097480753e-01,-1.665430369373440158e-21,3.391730870545103302e-18,1.370121744750385425e-17,-8.069608479822477522e-18,2.871080227355863657e-05,-1.116755486415269156e-46,-8.953783181928725732e-51
8.541666666666667851e+00,3.000000000000000000e+02,-4.989876320644179277e-25,-6.663703443941229928e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.020914177005276102e-21,1.267265945094705746e-18,7.569722577097480753e-01,-1.599986698843514083e-21,3.391588736732578521e-18,1.368969121949712816e-17,-8.069625264867069250e-18,2.871080227355863657e-05,-1.099033938238382052e-46,-8.984511247408267251e-51
8.593750000000000000e+00,3.000000000000000000e+02,-4.969378775038310232e-25,-6.636321712925396030e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.016721718397355139e-21,1.264139487855052311e-18,7.569722577097480753e-01,-1.537116161007783414e-21,3.391452204017904721e-18,1.367821243686756904e-17,-8.069641978559352339e-18,2.871080227355863657e-05,-1.081539430827701488e-46,-9.015356758410254778e-51
8.645833333333333925e+00,3.000000000000000000e+02,-4.948946743774505759e-25,-6.609027769946451962e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.012542618631020652e-21,1.261025907442105173e-18,7.569722577097480753e-01,-1.476717527084359198e-21,3.391321052043295904e-18,1.366678094660219367e-17,-8.069658621185057755e-18,2.871080227355863657e-05,-1.064269158287501477e-46,-9.046320555723646533e-51
8.697916666666667851e+00,3.000000000000000000e+02,-4.928580775885328696e-25,-6.581822336782397346e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.008376991773283328e-21,1.257925161922506910e-18,7.569722577097480753e-01,-1.418693553426076398e-21,3.391195069126308260e-18,1.365539659446602400e-17,-8.069675193029404937e-18,2.871080227355863657e-05,-1.047220358976294086e-46,-9.077403737632566503e-51
8.750000000000000000e+00,3.000000000000000000e+02,-4.908281385565039484e-25,-6.554706089140969160e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.004224944694004809e-21,1.254837209048893597e-18,7.569722577097480753e-01,-1.362950824470243168e-21,3.391074051917999929e-18,1.364405922508057881e-17,-8.069691694377120286e-18,2.871080227355863657e-05,-1.030390314345861569e-46,-9.108607584830947589e-51
8.802083333333333925e+00,3.000000000000000000e+02,-4.888049053597182627e-25,-6.527679658549780200e-19,1.303951931042422394e-02,2.299595121775541706e-01,-1.000086577361050969e-21,1.251762006280621464e-18,7.569722577097480753e-01,-1.309399601887580970e-21,3.390957805074413578e-18,1.363276868199962897e-17,-8.069708125512424841e-18,2.871080227355863657e-05,-1.013776347817197976e-46,-9.139933473986638369e-51
8.854166666666666075e+00,3.000000000000000000e+02,-4.867884228728313468e-25,-6.500743634171746869e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.959619831237361433e-22,1.248699510803593773e-18,7.569722577097480753e-01,-1.257953679685195157e-21,3.390846140941220006e-18,1.362152480778152615e-17,-8.069724486718981889e-18,2.871080227355863657e-05,-9.973758236919093133e-47,-9.171382792518169813e-51
8.906250000000001776e+00,3.000000000000000000e+02,-4.847787328985492260e-25,-6.473898564548071181e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.918512489850789000e-22,1.245649679549305949e-18,7.569722577097480753e-01,-1.208530245027955816e-21,3.390738879250659972e-18,1.361032744405923889e-17,-8.069740778279893888e-18,2.871080227355863657e-05,-9.811861460989487624e-47,-9.202956862408339885e-51
8.958333333333333925e+00,3.000000000000000000e+02,-4.827758742942107912e-25,-6.447144959272759815e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.877544558632244644e-22,1.242612469213085875e-18,7.569722577097480753e-01,-1.161049744552174156e-21,3.390635846830528477e-18,1.359917643160639501e-17,-8.069757000477687056e-18,2.871080227355863657e-05,-9.652047579757651682e-47,-9.234656879824632970e-51
9.010416666666666075e+00,3.000000000000000000e+02,-4.807798830933368531e-25,-6.420483290600213241e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.836716788425077412e-22,1.239587836271583256e-18,7.569722577097480753e-01,-1.115435755954327286e-21,3.390536877324617560e-18,1.358807161040172174e-17,-8.069773153594292887e-18,2.871080227355863657e-05,-9.494291400830223672e-47,-9.266483873650917070e-51
9.062500000000001776e+00,3.000000000000000000e+02,-4.787907926223993433e-25,-6.393913994989513394e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.796029874145315951e-22,1.236575736999534269e-18,7.569722577097480753e-01,-1.071614864646246397e-21,3.390441810924175408e-18,1.357701281968986189e-17,-8.069789237910992677e-18,2.871080227355863657e-05,-9.338568100522075370e-47,-9.298438684661840585e-51
9.114583333333333925e+00,3.000000000000000000e+02,-4.768086336128312320e-25,-6.367437474587035354e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.755484457097208069e-22,1.233576127485831128e-18,7.569722577097480753e-01,-1.029516545276440798e-21,3.390350494109996606e-18,1.356599989804041525e-17,-8.069805253708466835e-18,2.871080227355863657e-05,-9.184853214653034383e-47,-9.330521965279669820e-51
9.166666666666666075e+00,3.000000000000000000e+02,-4.748334343088333193e-25,-6.341054098650649430e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.715081127197052915e-22,1.230588963648920095e-18,7.569722577097480753e-01,-9.890730479251603975e-22,3.390262779404664347e-18,1.355503268340387367e-17,-8.069821201266720922e-18,2.871080227355863657e-05,-9.033122629656916369e-47,-9.362734198110017042e-51
9.218750000000001776e+00,3.000000000000000000e+02,-4.728652205706759437e-25,-6.314764204917262386e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.674820425108440393e-22,1.227614201251561031e-18,7.569722577097480753e-01,-9.502192887884856785e-22,3.390178525134539382e-18,1.354411101316575672e-17,-8.069837080865094900e-18,2.871080227355863657e-05,-8.883352573994726578e-47,-9.395075729585520093e-51
9.270833333333333925e+00,3.000000000000000000e+02,-4.709040159740054796e-25,-6.288568100916216920e-19,1.303951931042422220e-02,2.299595121775541706e-01,-9.634702844292885064e-22,1.224651795914969503e-18,7.569722577097480753e-01,-9.128927451739594110e-22,3.390097595201209149e-18,1.353323472419825734e-17,-8.069852892782253883e-18,2.871080227355863657e-05,-8.735519609864465857e-47,-9.427546813395464210e-51
9.322916666666666075e+00,3.000000000000000000e+02,-4.689498419052114595e-25,-6.262466065230506149e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.594728832979164754e-22,1.221701703132367239e-18,7.569722577097480753e-01,-8.770333546373822791e-22,3.390019858861867046e-18,1.352240365290974296e-17,-8.069868637296151162e-18,2.871080227355863657e-05,-8.589600625197190493e-47,-9.460147657466708196e-51
9.375000000000001776e+00,3.000000000000000000e+02,-4.670027176529417477e-25,-6.236458348707890802e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.554898796054177501e-22,1.218763878281957700e-18,7.569722577097480753e-01,-8.425834180971270477e-22,3.389945190518446211e-18,1.351161763529213637e-17,-8.069884314684049775e-18,2.871080227355863657e-05,-8.445572825934015921e-47,-9.492878468639627993e-51
9.427083333333333925e+00,3.000000000000000000e+02,-4.650626604961287004e-25,-6.210545175624137793e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.515213096879529840e-22,1.215838276639370471e-18,7.569722577097480753e-01,-8.094875067688108743e-22,3.389873469514953147e-18,1.350087650696625063e-17,-8.069899925222467040e-18,2.871080227355863657e-05,-8.303413728572593518e-47,-9.525739490038208411e-51
9.479166666666667851e+00,3.000000000000000000e+02,-4.631296857883492522e-25,-6.184726744799967148e-19,1.303951931042422394e-02,2.299595121775541706e-01,-9.475672059035165442e-22,1.212924853389567942e-18,7.569722577097480753e-01,-7.776923727693817586e-22,3.389804579942904115e-18,1.349018010322559546e-17,-8.069915469187183798e-18,2.871080227355863657e-05,-8.163101152976656622e-47,-9.558731028902967033e-51
9.531250000000000000e+00,3.000000000000000000e+02,-4.612038070389626790e-25,-6.159003230673748760e-19,1.303951931042422220e-02,2.299595121775541706e-01,-9.436275967994427631e-22,1.210023563638254708e-18,7.569722577097480753e-01,-7.471468632456447531e-22,3.389738410454369719e-18,1.347952825907771852e-17,-8.069930946853247498e-18,2.871080227355863657e-05,-8.024613215440676139e-47,-9.591853474175378314e-51
9.583333333333333925e+00,3.000000000000000000e+02,-4.592850359909694664e-25,-6.133374784331489721e-19,1.303951931042422220e-02,2.299595121775541706e-01,-9.397025072732060434e-22,1.207134362422802212e-18,7.569722577097480753e-01,-7.178018378880388716e-22,3.389674854082405825e-18,1.346892080928433869e-17,-8.069946358494929052e-18,2.871080227355863996e-05,-7.887928322000345674e-47,-9.625107305382088196e-51
9.635416666666667851e+00,3.000000000000000000e+02,-4.573733826957808319e-25,-6.107841534496115206e-19,1.303951931042422220e-02,2.299595121775541706e-01,-9.357919587268684014e-22,1.204257204722712904e-18,7.569722577097480753e-01,-6.896100896959660366e-22,3.389613808068545700e-18,1.345835758839945790e-17,-8.069961704385725921e-18,2.871080227355863657e-05,-7.753025161980602083e-47,-9.658493095460719095e-51
9.687500000000000000e+00,3.000000000000000000e+02,-4.554688555850524502e-25,-6.082403588477314005e-19,1.303951931042422220e-02,2.299595121775541706e-01,-9.318959692153851017e-22,1.201392045469631610e-18,7.569722577097480753e-01,-6.625262688662110335e-22,3.389555173697165418e-18,1.344783843080599389e-17,-8.069976984798359028e-18,2.871080227355863657e-05,-7.619882701775259827e-47,-9.692011510743157709e-51
9.739583333333333925e+00,3.000000000000000000e+02,-4.535714615396294004e-25,-6.057061033083651245e-19,1.303951931042422047e-02,2.299595121775541706e-01,-9.280145535890061107e-22,1.198538839556942627e-18,7.569722577097480753e-01,-6.365068096811884419e-22,3.389498856136246431e-18,1.343736317075085982e-17,-8.069992200004754275e-18,2.871080227355863657e-05,-7.488480178848491952e-47,-9.725663311007429304e-51
9.791666666666667851e+00,3.000000000000000000e+02,-4.516812059557551513e-25,-6.031813935498435105e-19,1.303951931042421873e-02,2.299595121775541706e-01,-9.241477236300547393e-22,1.195697541848933885e-18,7.569722577097480753e-01,-6.115098602785462732e-22,3.389444764284567663e-18,1.342693164237831835e-17,-8.070007350276042539e-18,2.871080227355863657e-05,-7.358797095950506268e-47,-9.759449352723501163e-51
9.843750000000000000e+00,3.000000000000000000e+02,-4.497980928086782950e-25,-6.006662344121063161e-19,1.303951931042421873e-02,2.299595121775541706e-01,-9.202954881842158791e-22,1.192868107189600749e-18,7.569722577097480753e-01,-5.874952151883354521e-22,3.389392810624721619e-18,1.341654367976227560e-17,-8.070022435882528856e-18,2.871080227355863996e-05,-7.230813215541690600e-47,-9.793370596942931433e-51
9.895833333333333925e+00,3.000000000000000000e+02,-4.479221247137077233e-25,-5.981606289374503189e-19,1.303951931042421700e-02,2.299595121775541706e-01,-9.164578532866844142e-22,1.190050490411013037e-18,7.569722577097480753e-01,-5.644242505285956957e-22,3.389342911082291930e-18,1.340619911693684951e-17,-8.070037457093713998e-18,2.871080227355863657e-05,-7.104508554415702008e-47,-9.827428124579345639e-51
9.947916666666667851e+00,3.000000000000000000e+02,-4.460533029847772262e-25,-5.956645784480911369e-19,1.303951931042421526e-02,2.299595121775541706e-01,-9.126348222831677886e-22,1.187244646341415667e-18,7.569722577097480753e-01,-5.422598617542734851e-22,3.389294984889956652e-18,1.339589778792565634e-17,-8.070052414178232836e-18,2.871080227355863657e-05,-6.979863378515477250e-47,-9.861623159388793130e-51
1.000000000000000000e+01,3.000000000000000000e+02,-4.441916276908611389e-25,-5.931780826206289249e-19,1.303951931042421353e-02,2.299595121775541706e-01,-9.088263959462016417e-22,1.184450529812864396e-18,7.569722577097480753e-01,-5.209664038588607219e-22,3.389248954457662101e-18,1.338563952677013564e-17,-8.070067307403928298e-18,2.871080227355863657e-05,-6.856858197934654104e-47,-9.895957101806509559e-51
