# time,O2,AR,O,H2O2,HO2,T,H2O,NO,N2,OH,H2,OH*,HE,N,H
0.000122,0.229864,2.92494e-05,7.75917e-07,1.84543e-06,5.90764e-05,1000.46,4.89928e-05,5.3148300000000004e-18,0.756964,3.72042e-07,0.0130317,5.36111e-17,0,3.09939e-20,2.03856e-07
0.000123,0.22986,2.92494e-05,8.14686e-07,1.9472e-06,6.09257e-05,1000.48,5.11083e-05,5.5187e-18,0.756964,3.93526e-07,0.0130314,5.912e-17,0,3.2544e-20,2.14102e-07
0.000124,0.229856,2.92494e-05,8.56231e-07,2.05493e-06,6.28429e-05,1000.5,5.33491e-05,5.7329600000000005e-18,0.756964,4.16752e-07,0.013031,6.53238e-17,0,3.42055e-20,2.25085e-07
0.000125,0.229852,2.92494e-05,9.00814e-07,2.16899e-06,6.48313e-05,1000.52,5.57258e-05,5.95835e-18,0.756964,4.41902e-07,0.0130307,7.23271e-17,0,3.59893e-20,2.36877e-07
0.000126,0.229847,2.92494e-05,9.48726e-07,2.28981e-06,6.68944e-05,1000.54,5.82498e-05,6.19572e-18,0.756964,4.69178e-07,0.0130303,8.02525e-17,0,3.79069e-20,2.49554e-07
0.000127,0.229842,2.92494e-05,1.00029e-06,2.41785e-06,6.90358e-05,1000.57,6.09339e-05,6.445980000000001e-18,0.756964,4.98811e-07,0.0130299,8.92445e-17,0,3.99717e-20,2.63203e-07
0.000128,0.229838,2.92494e-05,1.05587e-06,2.5536e-06,7.12594e-05,1000.59,6.37922e-05,6.710140000000001e-18,0.756964,5.31061e-07,0.0130295,9.94738e-17,0,4.21984e-20,2.77922e-07
0.000129,0.229832,2.92494e-05,1.11587e-06,2.69758e-06,7.35692e-05,1000.62,6.68405e-05,6.98931e-18,0.756964,5.66219e-07,0.0130291,1.11143e-16,0,4.4603699999999997e-20,2.93818e-07
0.00013,0.229827,2.92494e-05,1.18075e-06,2.85036e-06,7.59694e-05,1000.65,7.00963e-05,7.28472e-18,0.756964,6.04621e-07,0.0130286,1.24492e-16,0,4.72063e-20,3.11015e-07
0.000131,0.229821,2.92494e-05,1.25103e-06,3.01254e-06,7.84644e-05,1000.68,7.35792e-05,7.59773e-18,0.756964,6.46644e-07,0.0130281,1.39809e-16,0,5.002729999999999e-20,3.2965e-07
0.000132,0.229815,2.92494e-05,1.32728e-06,3.18478e-06,8.10588e-05,1000.72,7.73112e-05,7.929850000000001e-18,0.756964,6.92719e-07,0.0130276,1.57438e-16,0,5.3090699999999993e-20,3.49878e-07
0.000133,0.229809,2.92494e-05,1.41016e-06,3.3678e-06,8.37574e-05,1000.76,8.13169e-05,8.282760000000001e-18,0.756964,7.4334e-07,0.013027,1.77792e-16,0,5.642349999999999e-20,3.71875e-07
0.000134,0.229802,2.92494e-05,1.50041e-06,3.56235e-06,8.6565e-05,1000.79,8.56239e-05,8.65832e-18,0.756964,7.9907e-07,0.0130264,2.01369e-16,0,6.005659999999999e-20,3.9584e-07
0.000135,0.229794,2.92494e-05,1.59888e-06,3.76924e-06,8.94866e-05,1000.84,9.02633e-05,9.058630000000001e-18,0.756964,8.60556e-07,0.0130258,2.28775e-16,0,6.40251e-20,4.21999e-07
0.000136,0.229787,2.92494e-05,1.70652e-06,3.98936e-06,9.25274e-05,1000.88,9.52704e-05,9.486010000000001e-18,0.756964,9.28539e-07,0.0130251,2.60744e-16,0,6.836909999999999e-20,4.5061e-07
0.000137,0.229778,2.92494e-05,1.82444e-06,4.22365e-06,9.56924e-05,1000.93,0.000100685,9.943090000000001e-18,0.756964,1.00388e-06,0.0130243,2.98173e-16,0,7.31346e-20,4.81965e-07
0.000138,0.229769,2.92494e-05,1.95388e-06,4.47311e-06,9.89869e-05,1000.99,0.000106552,1.04328e-17,0.756964,1.08756e-06,0.0130235,3.42161e-16,0,7.837449999999999e-20,5.16401e-07
0.000139,0.22976,2.92494e-05,2.09627e-06,4.73883e-06,0.000102416,1001.04,0.000112923,1.09585e-17,0.756964,1.18073e-06,0.0130226,3.94064e-16,0,8.414979999999999e-20,5.54302e-07
0.00014,0.22975,2.92494e-05,2.25327e-06,5.02197e-06,0.000105984,1001.11,0.000119857,1.1524e-17,0.756964,1.28471e-06,0.0130217,4.55554e-16,0,9.05308e-20,5.9611e-07
0.000141,0.229739,2.92494e-05,2.42677e-06,5.32373e-06,0.000109695,1001.18,0.000127421,1.21335e-17,0.756964,1.40105e-06,0.0130207,5.28714e-16,0,9.75993e-20,6.42335e-07
0.000142,0.229727,2.92494e-05,2.61895e-06,5.64542e-06,0.000113554,1001.25,0.00013569,1.27918e-17,0.756964,1.53154e-06,0.0130195,6.1614e-16,0,1.0545000000000001e-19,6.93564e-07
0.000143,0.229715,2.92494e-05,2.83236e-06,5.98839e-06,0.000117564,1001.33,0.000144754,1.35047e-17,0.756964,1.67828e-06,0.0130183,7.21087e-16,0,1.14195e-19,7.50476e-07
0.000144,0.229701,2.92494e-05,3.06993e-06,6.35408e-06,0.000121726,1001.42,0.000154713,1.42783e-17,0.756964,1.84372e-06,0.013017,8.47661e-16,0,1.23963e-19,8.13861e-07
0.000145,0.229686,2.92494e-05,3.33507e-06,6.74394e-06,0.000126042,1001.52,0.000165684,1.512e-17,0.756964,2.03072e-06,0.0130155,1.00106e-15,0,1.34907e-19,8.84636e-07
0.000146,0.22967,2.92494e-05,3.63176e-06,7.15949e-06,0.000130511,1001.63,0.000177804,1.60383e-17,0.756964,2.24267e-06,0.0130139,1.18789e-15,0,1.47207e-19,9.63868e-07
0.000147,0.229653,2.92494e-05,3.96465e-06,7.60225e-06,0.000135129,1001.75,0.000191227,1.70429e-17,0.756964,2.4835e-06,0.0130121,1.41661e-15,0,1.6107700000000001e-19,1.0528e-06
0.000148,0.229634,2.92494e-05,4.33917e-06,8.07372e-06,0.000139891,1001.88,0.000206137,1.81451e-17,0.756964,2.75788e-06,0.0130102,1.69809e-15,0,1.7677200000000001e-19,1.15291e-06
0.000149,0.229613,2.92494e-05,4.76169e-06,8.57533e-06,0.000144788,1002.03,0.000222745,1.93583e-17,0.756964,3.07128e-06,0.013008,2.04639e-15,0,1.94593e-19,1.26589e-06
0.00015,0.229591,2.92494e-05,5.23972e-06,9.1084e-06,0.000149807,1002.2,0.000241299,2.06978e-17,0.756964,3.43015e-06,0.0130056,2.47975e-15,0,2.14904e-19,1.39375e-06
0.000151,0.229566,2.92494e-05,5.78206e-06,9.67407e-06,0.00015493,1002.38,0.000262085,2.2182e-17,0.756964,3.84207e-06,0.0130029,3.02199e-15,0,2.38143e-19,1.53887e-06
0.000152,0.229538,2.92494e-05,6.39912e-06,1.02732e-05,0.000160134,1002.59,0.000285443,2.38323e-17,0.756964,4.316e-06,0.0129999,3.70435e-15,0,2.64839e-19,1.70404e-06
0.000153,0.229508,2.92494e-05,7.10317e-06,1.09062e-05,0.000165388,1002.82,0.000311766,2.56743e-17,0.756964,4.86245e-06,0.0129965,4.56804e-15,0,2.95636e-19,1.89254e-06
0.000154,0.229475,2.92494e-05,7.90873e-06,1.15731e-05,0.000170658,1003.08,0.000341518,2.77386e-17,0.756964,5.49379e-06,0.0129928,5.66765e-15,0,3.3132000000000003e-19,2.10826e-06
0.000155,0.229437,2.92494e-05,8.83299e-06,1.22731e-05,0.000175898,1003.38,0.00037524,3.00616e-17,0.756964,6.22453e-06,0.0129885,7.07586e-15,0,3.72857e-19,2.35582e-06
0.000156,0.229396,2.92494e-05,9.89629e-06,1.30045e-05,0.000181058,1003.72,0.000413568,3.26874e-17,0.756964,7.07171e-06,0.0129837,8.88988e-15,0,4.21441e-19,2.64066e-06
0.000157,0.229349,2.92494e-05,1.11228e-05,1.37646e-05,0.000186079,1004.1,0.000457248,3.56694e-17,0.756964,8.05525e-06,0.0129782,1.12403e-14,0,4.78557e-19,2.96923e-06
0.000158,0.229297,2.92494e-05,1.25412e-05,1.45495e-05,0.000190898,1004.54,0.000507155,3.90728e-17,0.756964,9.19843e-06,0.012972,1.43035e-14,0,5.46062e-19,3.34919e-06
0.000159,0.229238,2.92494e-05,1.41856e-05,1.53535e-05,0.000195447,1005.03,0.000564312,4.29774e-17,0.756964,1.05285e-05,0.0129649,1.83185e-14,0,6.263e-19,3.78964e-06
0.00016,0.229172,2.92494e-05,1.60964e-05,1.61694e-05,0.000199658,1005.6,0.00062992,4.74822e-17,0.756964,1.20773e-05,0.0129567,2.36106e-14,0,7.22253e-19,4.30138e-06
0.000161,0.229096,2.92494e-05,1.83223e-05,1.69878e-05,0.000203469,1006.26,0.000705386,5.27103e-17,0.756964,1.38821e-05,0.0129474,3.06254e-14,0,8.37749e-19,4.89728e-06
0.000162,0.22901,2.92494e-05,2.09211e-05,1.77975e-05,0.000206826,1007.01,0.00079236,5.88165e-17,0.756964,1.59872e-05,0.0129367,3.99752e-14,0,9.77753e-19,5.59271e-06
0.000163,0.228912,2.92494e-05,2.39627e-05,1.8585e-05,0.000209689,1007.88,0.00089278,6.59974e-17,0.756964,1.8445e-05,0.0129244,5.25074e-14,0,1.14879e-18,6.40614e-06
0.000164,0.2288,2.92494e-05,2.75314e-05,1.93347e-05,0.000212038,1008.88,0.00100893,7.45051e-17,0.756964,2.13186e-05,0.0129102,6.9402e-14,0,1.35954e-18,7.35984e-06
0.000165,0.228671,2.92494e-05,3.17304e-05,2.00287e-05,0.000213875,1010.03,0.00114353,8.46671e-17,0.756964,2.4685e-05,0.0128937,9.23153e-14,0,1.6217300000000002e-18,8.48096e-06
0.000166,0.228521,2.92494e-05,3.66869e-05,2.06473e-05,0.000215225,1011.36,0.0012998,9.6915e-17,0.756964,2.86397e-05,0.0128746,1.23594e-13,0,1.95148e-18,9.80281e-06
0.000167,0.228348,2.92494e-05,4.25593e-05,2.11688e-05,0.000216128,1012.91,0.00148162,1.11826e-16,0.756964,3.3302e-05,0.0128523,1.66601e-13,0,2.37138e-18,1.13668e-05
0.000168,0.228147,2.92494e-05,4.95479e-05,2.15695e-05,0.000216638,1014.7,0.00169371,1.30187e-16,0.756964,3.88238e-05,0.0128264,2.26212e-13,0,2.9137e-18,1.32252e-05
0.000169,0.227911,2.92494e-05,5.79092e-05,2.18241e-05,0.000216808,1016.79,0.00194184,1.53092e-16,0.756964,4.54e-05,0.012796,3.09609e-13,0,3.6257100000000004e-18,1.54444e-05
0.00017,0.227635,2.92494e-05,6.79762e-05,2.19054e-05,0.000216684,1019.23,0.00223316,1.82097e-16,0.756964,5.32841e-05,0.0127602,4.27539e-13,0,4.578320000000001e-18,1.81104e-05
0.000171,0.227309,2.92494e-05,8.01885e-05,2.17849e-05,0.000216297,1022.08,0.00257666,2.19475e-16,0.756964,6.28095e-05,0.012718,5.96386e-13,0,5.88107e-18,2.13361e-05
0.000172,0.226923,2.92494e-05,9.51353e-05,2.14331e-05,0.00021566,1025.44,0.0029837,2.68643e-16,0.756964,7.44212e-05,0.0126679,8.4166e-13,0,7.708590000000001e-18,2.52715e-05
0.000173,0.226462,2.92494e-05,0.000113621,2.08208e-05,0.000214768,1029.4,0.00346894,3.34919e-16,0.756964,8.87244e-05,0.012608,1.20402e-12,0,1.03495e-17,3.01199e-05
0.000174,0.225906,2.92494e-05,0.000136766,1.9922e-05,0.0002136,1034.11,0.00405156,4.269e-16,0.756964,0.000106558,0.0125358,1.75004e-12,0,1.4301e-17,3.61615e-05
0.000175,0.225232,2.92494e-05,0.000166167,1.87171e-05,0.000212119,1039.74,0.00475705,5.59129e-16,0.756964,0.000129115,0.012448,2.59211e-12,0,2.04621e-17,4.37904e-05
0.000176,0.224403,2.92494e-05,0.000204155,1.72005e-05,0.000210268,1046.52,0.00562009,7.57541e-16,0.756964,0.000158134,0.01234,3.9267e-12,0,3.05509e-17,5.35741e-05
0.000177,0.223372,2.92494e-05,0.000254244,1.53899e-05,0.000207973,1054.77,0.00668896,1.07138e-15,0.756964,0.000196237,0.0122056,6.11146e-12,0,4.80779e-17,6.63508e-05
0.000178,0.222067,2.92494e-05,0.000321895,1.33422e-05,0.000205132,1064.9,0.00803274,1.60148e-15,0.756964,0.000247508,0.0120353,9.82853e-12,0,8.08069e-17,8.33944e-05
0.000179,0.220384,2.92494e-05,0.000415944,1.11727e-05,0.000201603,1077.52,0.00975339,2.57423e-15,0.756964,0.00031859,0.0118155,1.64512e-11,0,1.47644e-16,0.000106704
0.00018,0.218157,2.92494e-05,0.000551318,9.07987e-06,0.000197189,1093.5,0.0120069,4.55943e-15,0.756964,0.000420799,0.0115247,2.8923e-11,0,3.00429e-16,0.000139524
0.000181,0.215121,2.92494e-05,0.000754512,7.36458e-06,0.000191609,1114.12,0.0150414,9.2137e-15,0.756964,0.000574493,0.0111285,5.40231e-11,0,7.04059e-16,0.000187312
0.000182,0.210826,2.92494e-05,0.00107516,6.43281e-06,0.000184438,1141.35,0.0192669,2.23359e-14,0.756964,0.000818522,0.0105693,1.08667e-10,0,1.99241e-15,0.000259507
0.000183,0.204481,2.92494e-05,0.00161126,6.77123e-06,0.000175011,1178.31,0.0253807,6.98037e-14,0.756964,0.00123138,0.00974792,2.38636e-10,0,7.27567e-15,0.000372533
0.000184,0.194699,2.92494e-05,0.00256219,8.95194e-06,0.000162232,1229.86,0.0345467,3.10245e-13,0.756964,0.00197629,0.00849822,5.74988e-10,0,3.73943e-14,0.000552651
0.000185,0.17912,2.92494e-05,0.00434143,1.39315e-05,0.000144753,1304.28,0.0486007,2.21188e-12,0.756964,0.00339159,0.00656555,1.49973e-09,0,3.10585e-13,0.000829021
0.000186,0.157462,2.92494e-05,0.00732717,2.15556e-05,0.000120674,1404.58,0.0672099,2.47848e-11,0.756964,0.0056885,0.00404588,3.47537e-09,0,3.68719e-12,0.00113044
0.000187,0.137756,2.92494e-05,0.0105761,2.66026e-05,9.65721e-05,1514.22,0.0834223,2.88289e-10,0.756964,0.00789674,0.00203116,5.31287e-09,0,3.97431e-11,0.00120055
0.000188,0.12813,2.92494e-05,0.0119089,2.59656e-05,8.02732e-05,1605.5,0.0916477,1.96836e-09,0.756964,0.00896518,0.00121742,5.10065e-09,0,2.05072e-10,0.00103107
0.000189,0.124892,2.92494e-05,0.0115277,2.37776e-05,7.0841e-05,1673.31,0.0951949,7.45953e-09,0.756964,0.00947575,0.000978246,4.00531e-09,0,5.44096e-10,0.000843458
0.00019,0.123679,2.92494e-05,0.0106718,2.1558e-05,6.47154e-05,1724.53,0.0972114,1.90289e-08,0.756964,0.00977977,0.000877937,3.04769e-09,0,9.89009e-10,0.000700423
0.000191,0.123063,2.92494e-05,0.00982166,1.94483e-05,6.0041e-05,1764.89,0.098698,3.81251e-08,0.756964,0.0099422,0.000808867,2.35862e-09,0,1.49249e-09,0.000593776
0.000192,0.122676,2.92494e-05,0.00907149,1.75528e-05,5.62424e-05,1797.67,0.0999099,6.55376e-08,0.756964,0.010012,0.0007514,1.86278e-09,0,2.00621e-09,0.000511732
0.000193,0.122417,2.92494e-05,0.00841768,1.58915e-05,5.30267e-05,1824.93,0.100935,1.01511e-07,0.756964,0.0100194,0.000701272,1.49832e-09,0,2.50441e-09,0.000446887
0.000194,0.122241,2.92494e-05,0.00784526,1.44505e-05,5.02358e-05,1848.02,0.10182,1.45906e-07,0.756964,0.00998462,0.000656931,1.22421e-09,0,2.97112e-09,0.000394483
0.000195,0.122122,2.92494e-05,0.00734058,1.32033e-05,4.77716e-05,1867.85,0.102593,1.98323e-07,0.756964,0.00992089,0.000617412,1.01377e-09,0,3.39764e-09,0.00035136
0.000196,0.122044,2.92494e-05,0.00689256,1.21218e-05,4.55681e-05,1885.1,0.103277,2.58209e-07,0.756964,0.00983732,0.00058198,8.49346e-10,0,3.78037e-09,0.000315341
0.000197,0.121997,2.92494e-05,0.00649232,1.11801e-05,4.35783e-05,1900.25,0.103887,3.2493e-07,0.756964,0.0097402,0.000550046,7.18878e-10,0,4.11895e-09,0.000284877
0.000198,0.121972,2.92494e-05,0.0061327,1.03561e-05,4.17674e-05,1913.67,0.104436,3.97822e-07,0.756964,0.00963402,0.000521128,6.13957e-10,0,4.41495e-09,0.000258834
0.000199,0.121964,2.92494e-05,0.00580791,9.63117e-06,4.01087e-05,1925.65,0.104932,4.76224e-07,0.756964,0.00952196,0.000494828,5.28572e-10,0,4.67105e-09,0.000236363
0.0002,0.121969,2.92494e-05,0.00551319,8.99001e-06,3.85813e-05,1936.42,0.105383,5.595e-07,0.756964,0.00940635,0.000470816,4.58349e-10,0,4.89043e-09,0.000216815
0.000201,0.121983,2.92494e-05,0.00524462,8.41996e-06,3.71685e-05,1946.15,0.105795,6.47049e-07,0.756964,0.00928888,0.000448813,4.00048e-10,0,5.0765e-09,0.000199689
0.000202,0.122005,2.92494e-05,0.00499893,7.9106e-06,3.58566e-05,1954.99,0.106174,7.38316e-07,0.756964,0.0091708,0.000428585,3.51231e-10,0,5.23262e-09,0.000184588
0.000203,0.122033,2.92494e-05,0.00477336,7.45333e-06,3.46343e-05,1963.05,0.106524,8.32791e-07,0.756964,0.00905301,0.000409931,3.10038e-10,0,5.362e-09,0.000171195
0.000204,0.122065,2.92494e-05,0.0045656,7.04097e-06,3.34919e-05,1970.44,0.106847,9.30008e-07,0.756964,0.00893619,0.00039268,2.75033e-10,0,5.46761e-09,0.000159257
0.000205,0.1221,2.92494e-05,0.00437367,6.66759e-06,3.24216e-05,1977.24,0.107147,1.02955e-06,0.756964,0.00882083,0.000376685,2.45095e-10,0,5.5522e-09,0.000148563
0.000206,0.122138,2.92494e-05,0.00419586,6.32816e-06,3.14163e-05,1983.51,0.107426,1.13103e-06,0.756964,0.00870728,0.000361818,2.19338e-10,0,5.61825e-09,0.000138944
0.000207,0.122177,2.92494e-05,0.00403071,6.01849e-06,3.04701e-05,1989.31,0.107687,1.23411e-06,0.756964,0.00859579,0.000347968,1.97056e-10,0,5.66799e-09,0.000130257
0.000208,0.122218,2.92494e-05,0.00387695,5.735e-06,2.95778e-05,1994.71,0.107932,1.3385e-06,0.756964,0.00848653,0.000335037,1.77684e-10,0,5.70342e-09,0.000122383
0.000209,0.12226,2.92494e-05,0.00373348,5.47468e-06,2.87349e-05,1999.73,0.108161,1.44392e-06,0.756964,0.00837964,0.000322941,1.60764e-10,0,5.72632e-09,0.000115222
0.00021,0.122302,2.92494e-05,0.00359936,5.23494e-06,2.79375e-05,2004.41,0.108376,1.55012e-06,0.756963,0.00827518,0.000311604,1.4592e-10,0,5.73827e-09,0.00010869
0.000211,0.122344,2.92494e-05,0.00347372,5.01354e-06,2.71819e-05,2008.79,0.108579,1.6569e-06,0.756963,0.0081732,0.000300961,1.32845e-10,0,5.74066e-09,0.000102713
0.000212,0.122386,2.92494e-05,0.0033558,4.80851e-06,2.64649e-05,2012.9,0.10877,1.76406e-06,0.756963,0.00807368,0.000290954,1.21283e-10,0,5.73474e-09,9.72305e-05
0.000213,0.122429,2.92494e-05,0.00324494,4.61818e-06,2.57837e-05,2016.75,0.108951,1.87144e-06,0.756963,0.00797662,0.000281528,1.11022e-10,0,5.7216e-09,9.21873e-05
0.000214,0.122471,2.92494e-05,0.00314053,4.44109e-06,2.51357e-05,2020.38,0.109123,1.97888e-06,0.756963,0.00788199,0.000272636,1.01884e-10,0,5.7022e-09,8.75371e-05
0.000215,0.122512,2.92494e-05,0.00304205,4.27596e-06,2.45185e-05,2023.81,0.109285,2.08627e-06,0.756963,0.00778976,0.000264236,9.37197e-11,0,5.67739e-09,8.32398e-05
0.000216,0.122553,2.92494e-05,0.00294903,4.12165e-06,2.39301e-05,2027.04,0.10944,2.19348e-06,0.756963,0.00769986,0.00025629,8.64038e-11,0,5.64792e-09,7.92599e-05
0.000217,0.122594,2.92494e-05,0.00286104,3.97718e-06,2.33686e-05,2030.1,0.109587,2.3004e-06,0.756963,0.00761225,0.000248764,7.9829e-11,0,5.61444e-09,7.55666e-05
0.000218,0.122634,2.92494e-05,0.00277769,3.84167e-06,2.28322e-05,2032.99,0.109726,2.40696e-06,0.756963,0.00752688,0.000241626,7.39041e-11,0,5.57754e-09,7.21326e-05
0.000219,0.122673,2.92494e-05,0.00269865,3.71434e-06,2.23194e-05,2035.74,0.10986,2.51308e-06,0.756963,0.00744368,0.000234848,6.85512e-11,0,5.53774e-09,6.89339e-05
0.00022,0.122712,2.92494e-05,0.0026236,3.59451e-06,2.18287e-05,2038.35,0.109987,2.61868e-06,0.756963,0.00736259,0.000228406,6.37032e-11,0,5.49547e-09,6.59494e-05
0.000221,0.12275,2.92494e-05,0.00255225,3.48155e-06,2.13587e-05,2040.83,0.110109,2.7237e-06,0.756963,0.00728356,0.000222275,5.93021e-11,0,5.45114e-09,6.31601e-05
0.000222,0.122787,2.92494e-05,0.00248435,3.37492e-06,2.09083e-05,2043.2,0.110226,2.82811e-06,0.756963,0.00720651,0.000216435,5.52978e-11,0,5.40509e-09,6.05491e-05
0.000223,0.122824,2.92494e-05,0.00241966,3.2741e-06,2.04763e-05,2045.45,0.110337,2.93184e-06,0.756963,0.00713139,0.000210866,5.16469e-11,0,5.35764e-09,5.81015e-05
0.000224,0.12286,2.92494e-05,0.00235798,3.17867e-06,2.00616e-05,2047.6,0.110444,3.03487e-06,0.756963,0.00705814,0.000205551,4.83114e-11,0,5.30905e-09,5.58037e-05
0.000225,0.122895,2.92494e-05,0.0022991,3.08822e-06,1.96634e-05,2049.66,0.110547,3.13716e-06,0.756963,0.00698669,0.000200474,4.5258e-11,0,5.25955e-09,5.36438e-05
0.000226,0.12293,2.92494e-05,0.00224285,3.00237e-06,1.92807e-05,2051.62,0.110645,3.23869e-06,0.756963,0.006917,0.000195619,4.24579e-11,0,5.20937e-09,5.16107e-05
0.000227,0.122964,2.92494e-05,0.00218906,2.92081e-06,1.89126e-05,2053.5,0.11074,3.33943e-06,0.756963,0.006849,0.000190974,3.98852e-11,0,5.15868e-09,4.96946e-05
0.000228,0.122997,2.92494e-05,0.00213758,2.84323e-06,1.85585e-05,2055.31,0.110831,3.43936e-06,0.756963,0.00678264,0.000186525,3.75176e-11,0,5.10764e-09,4.78867e-05
0.000229,0.12303,2.92494e-05,0.00208827,2.76936e-06,1.82175e-05,2057.04,0.110919,3.53846e-06,0.756963,0.00671786,0.00018226,3.53351e-11,0,5.0564e-09,4.6179e-05
0.00023,0.123062,2.92494e-05,0.002041,2.69895e-06,1.78891e-05,2058.7,0.111004,3.63673e-06,0.756962,0.00665462,0.00017817,3.33201e-11,0,5.00508e-09,4.4564e-05
0.000231,0.123093,2.92494e-05,0.00199566,2.63177e-06,1.75726e-05,2060.29,0.111085,3.73416e-06,0.756962,0.00659286,0.000174244,3.14568e-11,0,4.95378e-09,4.30352e-05
0.000232,0.123124,2.92494e-05,0.00195213,2.56761e-06,1.72674e-05,2061.82,0.111164,3.83073e-06,0.756962,0.00653254,0.000170473,2.97314e-11,0,4.9026e-09,4.15865e-05
0.000233,0.123154,2.92494e-05,0.00191031,2.50628e-06,1.69729e-05,2063.3,0.11124,3.92645e-06,0.756962,0.0064736,0.000166849,2.81313e-11,0,4.85163e-09,4.02124e-05
0.000234,0.123183,2.92494e-05,0.00187011,2.44761e-06,1.66887e-05,2064.72,0.111314,4.0213e-06,0.756962,0.00641601,0.000163363,2.66455e-11,0,4.80093e-09,3.89077e-05
0.000235,0.123212,2.92494e-05,0.00183144,2.39143e-06,1.64142e-05,2066.09,0.111385,4.11529e-06,0.756962,0.00635973,0.000160007,2.52639e-11,0,4.75057e-09,3.76679e-05
0.000236,0.12324,2.92494e-05,0.00179421,2.3376e-06,1.61491e-05,2067.41,0.111453,4.20843e-06,0.756962,0.0063047,0.000156776,2.39777e-11,0,4.7006e-09,3.64887e-05
0.000237,0.123268,2.92494e-05,0.00175836,2.28597e-06,1.58929e-05,2068.68,0.11152,4.3007e-06,0.756962,0.00625089,0.000153663,2.27788e-11,0,4.65106e-09,3.53662e-05
0.000238,0.123295,2.92494e-05,0.00172381,2.23642e-06,1.56451e-05,2069.91,0.111584,4.39211e-06,0.756962,0.00619826,0.000150662,2.16599e-11,0,4.602e-09,3.42968e-05
0.000239,0.123322,2.92494e-05,0.0016905,2.18884e-06,1.54054e-05,2071.09,0.111646,4.48267e-06,0.756962,0.00614678,0.000147766,2.06145e-11,0,4.55345e-09,3.32772e-05
0.00024,0.123348,2.92494e-05,0.00165835,2.14311e-06,1.51735e-05,2072.24,0.111707,4.57238e-06,0.756962,0.0060964,0.000144972,1.96367e-11,0,4.50544e-09,3.23043e-05
0.000241,0.123374,2.92494e-05,0.00162733,2.09912e-06,1.4949e-05,2073.35,0.111765,4.66125e-06,0.756962,0.0060471,0.000142274,1.87211e-11,0,4.45799e-09,3.13753e-05
0.000242,0.123399,2.92494e-05,0.00159736,2.0568e-06,1.47317e-05,2074.42,0.111822,4.74928e-06,0.756962,0.00599884,0.000139667,1.78629e-11,0,4.41112e-09,3.04875e-05
0.000243,0.123423,2.92494e-05,0.0015684,2.01604e-06,1.45211e-05,2075.46,0.111877,4.83648e-06,0.756962,0.00595159,0.000137146,1.70576e-11,0,4.36485e-09,2.96386e-05
0.000244,0.123447,2.92494e-05,0.00154041,1.97677e-06,1.4317e-05,2076.46,0.111931,4.92285e-06,0.756962,0.00590532,0.000134709,1.63014e-11,0,4.31918e-09,2.88263e-05
0.000245,0.123471,2.92494e-05,0.00151333,1.93891e-06,1.41191e-05,2077.44,0.111983,5.00841e-06,0.756962,0.00586,0.000132351,1.55904e-11,0,4.27414e-09,2.80486e-05
0.000246,0.123494,2.92494e-05,0.00148713,1.90239e-06,1.39273e-05,2078.38,0.112034,5.09317e-06,0.756962,0.0058156,0.000130069,1.49214e-11,0,4.22972e-09,2.73034e-05
0.000247,0.123517,2.92494e-05,0.00146176,1.86714e-06,1.37412e-05,2079.3,0.112083,5.17712e-06,0.756962,0.00577209,0.000127859,1.42913e-11,0,4.18594e-09,2.6589e-05
0.000248,0.123539,2.92494e-05,0.00143719,1.8331e-06,1.35606e-05,2080.19,0.112131,5.26029e-06,0.756962,0.00572945,0.000125718,1.36974e-11,0,4.14279e-09,2.59037e-05
0.000249,0.123561,2.92494e-05,0.00141339,1.80021e-06,1.33854e-05,2081.05,0.112178,5.34267e-06,0.756962,0.00568765,0.000123643,1.31371e-11,0,4.10028e-09,2.52459e-05
0.00025,0.123582,2.92494e-05,0.00139031,1.76842e-06,1.32152e-05,2081.89,0.112223,5.42428e-06,0.756962,0.00564667,0.000121631,1.26081e-11,0,4.0584e-09,2.46143e-05
0.000251,0.123604,2.92494e-05,0.00136793,1.73767e-06,1.30499e-05,2082.7,0.112267,5.50514e-06,0.756962,0.00560649,0.000119679,1.21081e-11,0,4.01716e-09,2.40073e-05
0.000252,0.123624,2.92494e-05,0.00134622,1.70792e-06,1.28894e-05,2083.49,0.11231,5.58523e-06,0.756962,0.00556707,0.000117785,1.16353e-11,0,3.97655e-09,2.34237e-05
0.000253,0.123645,2.92494e-05,0.00132516,1.67913e-06,1.27333e-05,2084.26,0.112352,5.66459e-06,0.756962,0.00552841,0.000115947,1.11879e-11,0,3.93658e-09,2.28624e-05
0.000254,0.123664,2.92494e-05,0.0013047,1.65124e-06,1.25817e-05,2085.01,0.112393,5.74321e-06,0.756962,0.00549048,0.000114162,1.07641e-11,0,3.89722e-09,2.23221e-05
0.000255,0.123684,2.92494e-05,0.00128484,1.62422e-06,1.24342e-05,2085.74,0.112433,5.82111e-06,0.756961,0.00545326,0.000112429,1.03624e-11,0,3.85849e-09,2.1802e-05
0.000256,0.123703,2.92494e-05,0.00126554,1.59803e-06,1.22908e-05,2086.45,0.112472,5.89829e-06,0.756961,0.00541672,0.000110744,9.98142e-12,0,3.82037e-09,2.13009e-05
0.000257,0.123722,2.92494e-05,0.00124678,1.57263e-06,1.21513e-05,2087.14,0.11251,5.97477e-06,0.756961,0.00538086,0.000109106,9.61982e-12,0,3.78285e-09,2.08179e-05
